,content
445,"　　,中新网,2月24日电  共享单车眼下正成为关注热点，另一种共享经济的产物——共享汽车也走入更多人的视野，逐渐被市民接受乃至使用。共享出行目前在加速发展中，各大中城市兴起了这种新的出行方式，为市民百姓出行提供多元化的选择。然而，它能够解决市民出行难题吗？能否像单车一样自由取还？能否让人放弃摇号、买车吗？"
446,　　不少市民认为共享汽车是一个全新的产物，实际早在2011年已在市场出现，大众称之为汽车分时租赁。随着共享经济的发展，网约车的普及，共享单车热的到来，它有了一个全新的名字——共享汽车。作为城市公共交通的有力补充，共享汽车使得一辆车在不同的人之间流动使用，实现汽车的真正共享。
447,"　　2014年整个市场尚处于萌芽阶段，由于市场认知度低、配套设施不完善等原因不被人们所熟知，经过2年多的孕育，2017年-2018年市场将进入全面发展。目前，共享汽车运营企业主要分为两类，一种是车企背景，主要采取重资产运营，即所有运营车辆均为企业自有，且为用户提供配套的充电服务、预约服务等，这种模式在运营方面大大节省了人力，但灵活性不及轻资产运营模式，扩张速度也更加稳健。另外一种是互联网型企业，以轻资产运营为主,即企业仅提供车辆租赁服务，运营方面主要采用集中调配、统一补电的模式，虽然不用背负重资产折旧分摊、贬值的风险，但其在车辆运营方面耗费大量的人工、充电等成本。"
448,　　而消费者对于共享汽车问题主要集中在取还车不够便捷、充电不便。以北京为例，目前注册从事共享汽车公司超过200家，而车辆投入不到一万辆，很多网点都只有一、二辆车，充电桩建设主要依赖于充电桩运营企业。对于北京这样的超级大城市，至少需要两万辆车，每五百米一个网点和充电桩才能满足市民的基础出行需求。在这个生机无限的蓝海中，既有务实、不断前行的企业，也有不少希望借机再次创造互联网神话的企业，但也不可否认正是由于这些互联网公司不断烧钱、造概念，共享汽车才能够被市民所熟知，然而若想从根本上为市民解决出行难题，还是要依托务实型企业。他们不断购入车辆、丰富高续航里程车型，提升市场中共享汽车容量；他们不断开疆辟土，增网点铺电桩，优化用户体验。
449,　　从2014年就开始运营共享汽车的一家企业——GreenGo绿狗租车，作为最早从事共享汽车的企业之一，他们对于近三年来市场的发展具有一定的发言权。第一，市场变化，从无人知晓到尝试性使用。第二，充电网络不断完善。GreenGo绿狗租车负责人表示“在国家政策引导下，充电网络不断完善。作为运营企业的我们也坚持车桩点智能互联，保障每个网点每辆车均配有充电桩，成为社会充电网络的有效补充”。记者还了解到，绿狗租车APP正在实现充电桩互联互通管理功能，通过提供准确、全面的充电桩信息，方便用户进行找桩、查桩、手机扫码启停充电桩、手机支付电费及服务费的一站式体验。今后用户无需下载其他充电APP，在绿狗租车APP可实现充电及费用的结算。
450,　　2016年共享出行市场容量为660亿/年，2018年有望增长至3800亿/年，可见中国的租车市场拥有巨大的增长潜力。汽车共享被称为独立于单车、出租车、网约车和传统租车之外的“第五极”。伴随着网约车新政的落地，网约车从野蛮生长逐渐走向正规化，网约车占据了共享出行的高端市场。共享汽车的出行填补了快车、顺风车所占据的中低端市场，同时满足了用户自驾的乐趣。
451,　　中国公安部交管局数据显示，截至2016年9月，中国私家车保有量为1.4亿辆，但机动车驾照持有人数高达3.5亿人，意味着有超过2亿的驾照持有人有自驾需求却没有车开。共享汽车圆了本本族的开车梦，在时间维度、体验维度、可达性维度方面，满足用户刚性、高密度的需求，同时无需投入购车成本、养车成本等。
452,　　欧美国家租车市场日趋成熟，市民可在整座城市内简单、方便、可靠的使用共享汽车。据调查，近40%的欧美人士表示不再进行买车，租车可以完全满足他们的出行需求。国内不少汽车共享企业的经营理念为代替私家车，而国人的旧有思维是我要拥有一套房，我要拥有自己的一辆车。
453,　　世界变化日新月异，不少年轻人的思维从“拥有权”转向“使用权”，采访中不少90后表示“只要我想使用的时候，有的用就行，不一定非要自己买，即占空间又浪费钱”。
454,　　那么，在共享汽车不断发展的今天，你会放弃摇号吗？
455,"　　,中新网,2月24日电   本月26日，2017年第一期摇号结果将出炉，史无前例的42,384名新能源指标中标者将步入绿色出行的新生活。为了方便这4万多名“蓝天卫士”选购车辆，今天，联合电动携手苏宁易购推出首届电动汽车购车节，购车节开幕式在苏宁易购慈云寺店正式拉开帷幕。联合电动副总裁徐晓龙，联合电动战略合作副总裁赵强， 北京苏宁云商副总经理郝嘉、北京苏宁云商副总经理苑金香一起为购车节剪彩。"
456,"　　作为对抗雾霾，守护蓝天，低碳绿色的交通解决方案，电动汽车正在以迅猛地速度进入北京市民的家庭。2016年，北京市采用直接配置原则，51,000个新能源汽车个人指标在8月份全部配发完成，已经大大出乎了各级领导部门的预期，因为2015年直至年底，当年的新能源汽车指标仍然少人问津。然而，在各级政府部门多项扶植政策的推动下，随着公共配套设施的不断完善，各大新能源汽车厂商的技术进步，新能源汽车特别是电动汽车已经不再是人们不敢吃的“螃蟹”。本月初，北京市小客车指标调控管理办公室公布的数字显示，在今年第一期申请新能源指标的人数就已经达到史无前例的42,384人，也就是2017年北京市全年新能源指标的八成以上将在首次号牌发放中完成，剩下不足9千个指标势必将在4月末正式告罄，电动汽车的热度由此可见一斑。"
457,　　在北京，电动汽车免购置税、享受国补+地补、不受尾号限行、使用成本低、摇号中签率高、充电桩普及率高、公用充电设施建设快等一系列的利好政策，都是促成这一热点的重要推手。
458,　　为了方便市民看车、选车，方便新能源准车主们更轻松、更直观、更方便地了解和购买电动汽车，苏宁易购携手“电动汽车服务专家”联合电动于今天拉开了电动汽车购车节的帷幕。线上看资讯、比价格，线下看真车，多款电动汽车直接对比、亲身感受，线上下单、线下购车一条龙服务。使车主大大节省了时间，同时一站获取全面资讯，享受苏宁与联合电动提供的优质服务！
459,　　开幕式上，联合电动销售副总裁徐晓龙先生表示：“苏宁易购是最早与联合电动携手开创“蓝天”事业的合作伙伴之一，共同将电动汽车销售O2O模式实践落地，本次电动汽车购车节的开幕是苏宁易购与联合电动进一步深化合作的标志。未来，随着市场的发展，这一成功模式将向更多城市进行推广。”
460,"　　苏宁易购汽摩中心相关负责人则介绍了新能源汽车购车节的优势，他认为比起城市郊区的4S店,苏宁易购全品牌电动汽车超市，不仅大大便利消费者买车、看车、对比电动汽车,而且可以通过渠道创新为消费者带来真正的实惠，更可参与 “七折购车优惠”、“1元得车险”、“1元=4999元”等现场活动。"
461,　　随着低碳生活理念深入人心以及技术的更迭，越来越多的新能源汽车将走进人们的家庭。守护蓝天，任重而道远。联合大家的力量，我们共同前行。
462,"　　,中新网,2月22日电 昨天，“瑞虎7耀领版上市发布会”在北京798蜂鸟圣点空间拉开帷幕。活动现场，奇瑞汽车设置了“虎眼看中国”摄影作品展示环节，更邀请主流媒体、蜂鸟网摄影师、车主一同出席并分享“2016瑞虎7虎眼看中国”的沿途经历和行车体验。"
463,　　同时，奇瑞汽车还宣布瑞虎7新增1款耀领版车型全国正式上市，新车搭载2.0DVVT-CVT动力总成，售价13.19万元。上市当天同时发布了瑞虎7耀领版上市大礼：上市尊荣礼——最高享5000元金融贷款补贴或者任意产品置换尊享4000元置换补贴；限量尊享礼——前10000名用户即获赠价值4000元的6年12次超长保养。
464,　　据介绍，瑞虎7在13000多公里的“虎眼看中国”中表现优异，其出色品质和卓越性能不仅获得随行媒体和车主的肯定，更收获了来自专业车队的一致好评。作为一款以品质积淀，经得起沙漠、冰雪、山路弯道以及热带雨林等极限环境考验的新车型，瑞虎7“耀领版”是奇瑞汽车为追求更高品质的消费者打造，进一步满足多样化的用车需求。
