,content
2330,　　体系作战对超视距空战制约增多。现代空战已不再是飞机与飞机的平台对抗，而是作战双方的体系较量。如果双方作战体系实力悬殊，战场信息“单向透明”，此时处于信息劣势的一方，在强大的干扰压制和网络攻击下，机载雷达探测距离被大幅压缩，攻击范围不断缩小，加之敌我识别、电子对抗、指挥通讯等受到严重干扰，受到超视距攻击的概率大大增加。如果双方作战体系实力均等，战场信息“双向透明”，制信息权争夺将异常激烈。此时，双方指挥信息系统均可能受到对方电子干扰或网络攻击而无法正常工作，空战将转为单纯的空空对抗，此时超视距攻击若无法达成作战效果，将自然转入近距空战。
2331,　　中距导弹并非百发百中。如果超视距攻击可以顺利实施，命中概率也并非100%。首先，受导弹技术条件制约，目前中距导弹的命中概率只有73%，实战条件下受多种因素影响，命中概率往往会更低。其次，人的操作也将影响中距导弹的命中精度。飞行员的训练素质有好有坏，实战中不可能所有的操作都精准无误，操作误差将可能导致中距导弹的攻击失败。再次，现代战机防超视距攻击能力不断增强，有效降低了中距导弹的命中概率。飞机机动性能不断提高，躲避中距导弹攻击的能力亦随之提高；现代作战飞机都装有先进的全向雷达警戒系统和光电干扰设备，能提前发现中距导弹的攻击并施放光电干扰或规避，有效降低导弹命中概率。海湾战争中，美空军在“单向透明”的对抗条件下，使用AIM-7M和AIM-120中距空空导弹进行超视距攻击的命中率都没有超过30%，也充分说明了这一点。
2332,　　技术革新赋予近距空战新的生命力
2333,　　随着装备技术的不断发展，现代条件下的近距空战已经不再是传统意义上的近距空战。
2334,　　近距空战方式不再局限于尾后攻击。与二代机攻防双方使用航炮进行“狗咬狗”式的咬尾攻击相比，三代机的极限盘旋角速度提高了2～3倍，最小盘旋半径缩短了近一半，有效火力覆盖范围能够扩展到6～8千米以上，加之头盔瞄准具与大离轴发射角导弹的配合使用，近距空空导弹进行大角度离轴攻击的能力进一步增强，使未来的近距空战方式将产生革命性变化。
2335,　　现代近距空战兼有了传统中距空战和近距空战的特点。根据“中远距——中转近——近距”的“三段式”空战理论，中、近距转换阶段一般在15～10千米内进行。随着空空导弹和飞机机载火控技术的不断进步，新型近距空空导弹的最远攻击范围已达到了15～10千米，这个距离范围恰与中距导弹的最佳攻击距离范围有较大重叠，在这个重叠区内进行空战，既可以打中距弹，也可以打近距弹，既是中距空战中的“近战”，也是近距空战中的“远战”。未来，随着近距空空导弹射程的进一步增加，近距空战将会兼有更多中距空战特点。
2336,　　近距空战的激烈复杂程度有了空前发展。随着技术的不断革新，现代空战武器得到了空前发展，近距空战攻击手段的多样性、攻击范围的广泛性、攻击方位的全向性、中近转换的连贯性、大过载机动的持久性、攻防态势变化的迅捷性，使得现代近距空战比以往近距空战的对抗更激烈、环境更复杂，态势变化更快。由于中距与近距的信息、火力要素重叠多、转换快，空战双方在经过一两个回合的中(远)距较量后会在瞬间完成“中”转“近”，这为攻防战术的运用提供了较大空间，优劣态势瞬间转换也将给中距空战装备技术劣势的一方提供更多变被动为主动的战术运用空间。
2337,　　反方
2338,　　“拼刺刀”的缠斗将渐行渐远
2339,　　有奋斗就会有牺牲，那些为之付出全部的英烈，将被永远刻进一支军队的图腾，成为锋利的精神“刀刃”
2340,　　2016年11月30日晚，陪张超家人吃的那顿饭，让徐英永生难忘。
2341,　　张超的父亲、母亲、妻子、女儿都在，唯独少了主角张超。7个多月前，张超悲壮地离去——他为中国海军舰载航空兵事业付出了年轻的生命。
2342,　　饭桌上，大家都小心翼翼，尽量避开张超名字。但张超无处不在，就好像从未离开。饭后，经过营区橱窗的时候，女儿含含突然指着张超的一张照片，拉着妈妈的手兴奋地喊：看，那是爸爸！
2343,　　那一刻，所有人小心维系的平静湖面一下子刮起了巨浪。那一刻，徐英和战友们心中的痛，再次被掀开一角。
2344,　　这份痛时刻提醒他们：航母舰载飞行事业开拓前进的道路并不平坦，时刻面临着巨大的风险和挑战。
2345,　　但没有什么能阻挡他们前行的脚步。张超牺牲4个月后，和他同一批的舰载战斗机飞行员，驾驶着歼-15飞机在辽宁舰上通过航母飞行资质认证；张超牺牲8个月后，徐英和战友们驾驶着歼-15飞机跟着辽宁舰出第一岛链……
2346,　　张超家人到来的那天，海军首长主持举行了中央军委追授张超同志“逐梦海天的强军先锋”荣誉称号命名大会。
2347,　　在隆重的仪式和嘹亮的军歌中，张超被永远刻进一支部队的图腾。
2348,　　“真是坚韧的一年。”这一年，放眼全军，徐英听到一个又一个让人悲痛的消息。那些不曾熟悉的面孔，和他所熟悉的张超一样，因为同一个梦想献出了生命，此刻又有了同一个归宿——化作一支军队最为锋利的精神“刀刃”。
2349,　　送走张超家人的当晚，徐英打开电脑，找出那篇网上流传甚广的帖子：《海军飞行员亲述：我们为什么会掉飞机》。张超牺牲后，一位海军首长第一时间嘱咐他们学习这篇文章。
2350,　　“经历了那么多生死，如果你问我还会飞吗？我只想说，战斗机飞行员最害怕的不是训练场上的坠落，而是害怕在战场上坠落于敌人的机翼下……”徐英再一次读到那句结尾：“永不退缩，永远飞翔。”
2351,　　徐英觉得，这一定也是张超想告诉他的。
2352,　　传承
2353,　　一杯茶的“精气神”
2354,　　在一个崭新时代的航程上，一杯茶所传递的“精气神”，正是我们这一伟大事业得以生生不息的力量所在
2355,　　在徐英眼里，担当有时候就是一杯茶。
2356,　　与新一批飞行员座谈交流，徐英专门安排了一个特别环节：上茶。
2357,　　这茶，还是战友张超生前从家乡带来的。为留个念想，徐英一直没舍得喝。
2358,　　今天不同，来了新飞行员，他们的队伍又壮大了。如果张超在，一定也会请他们喝一杯家乡的茶。
2359,　　看着茶汤中舒展的茶叶，徐英讲述着怎么也说不够的茶叶故事，声音哽咽，热泪盈眶。
2360,　　茶犹在，人已去。此刻，新老飞行员们虔诚地捧起滚烫的茶杯，仿佛能触摸到张超的精气神。
2361,　　看着眼前一张张年轻的脸庞，徐英格外欣慰。这些从海空军严格挑选出来的飞行精英，都是在看到张超的英雄事迹后，跟随着英雄的足迹而来。
2362,　　阮哥真牛
2363,　　想起第一次上辽宁舰迷路的情景，老兵下意识地挠了下头，笑着说，“当了20年水兵，上航母居然连路都不会走了！”
2364,　　老兵叫阮万林，曾在三型舰艇服役过。他绝对没想到，第一次上辽宁舰就被来了个“下马威”。
2365,　　“阮哥，辽宁舰刚组建，生活条件艰苦不说，还有那么多的新装备要学，不好干啊！”来航母前，有战友善意提醒他。
2366,　　确实，在老舰队，凭他一手好技术，闭着眼睛都能干到退休。况且，分居11年的妻子随了军，好不容易一家人其乐融融，为啥大老远跑去航母“折腾”？
2367,　　“我还是要去！这么重要的事业，我们老骨干都不干，谁去干？”阮万林做出决定，就去航母报到。
2368,　　看上去大大咧咧的阮万林笑着告别妻子，可转身上火车偷偷抹了眼泪。不过，报效祖国的斗志很快填满了他的内心，他觉得自己像个即将闯荡“江湖”的大侠，对那艘神秘而伟大的巨舰充满了神往。
2369,　　在航母上，阮万林主攻空调系统，有着十几年工作经验的他意气风发，准备大干一场。然而，一盆盆冷水迎面浇了过来。
2370,　　巨大的船体，几千个舱室，纵横交错的通道……航母之大，让阮万林每天都要迷次路。“装备没见过，操作根本不会……”老兵瞬间觉得自己“武功尽失”。
2371,　　“没什么能难倒你们班长！我的目标是要做航母上的‘温控一哥’！”阮万林是个乐天派，他一开口总能逗笑一片。战友们的压力瞬间化解了不少，一起信心百倍地探索辽宁舰。
2372,　　“航母不是很大吗，那就一遍一遍走。”那几个月，阮万林每天反反复复到各个舱室转。从哪个舱室到哪个舱室要拐几道弯，他一遍一遍地默念。
2373,　　大到管路，小到螺丝，只要是他经管的装备，从头到尾摸了个遍。这一遍遍摸下来，阮万林的安全帽磕出一道道划痕、防尘口罩用掉了几十个。每次下舱室，带着白口罩进去，带着黑口罩出来，衣服也要湿好几遍。
